ISO-code,Country or Area,Region,Donor,Agency,Year,Category,Technology,Sub-technology,Finance Group,Finance Type,Amount (2020 USD million)
KEN,Kenya,Africa,Switzerland,Cantons and municipalities,2017,Renewables,Multiple renewables,Multiple renewables,Grants,Standard grant,0.000304133
KEN,Kenya,Africa,Switzerland,Cantons and municipalities,2017,Renewables,Solar energy,On-grid Solar photovoltaic,Grants,Standard grant,0.075948591
KEN,Kenya,Africa,Germany,German Investment and Development Company,2019,Renewables,Geothermal energy,Geothermal energy,Debt,Standard loan,35.99025
KEN,Kenya,Africa,Italy,Earmarked fiscal flows to NGOs & religious organisations,2017,Renewables,Bioenergy,Bioenergy n.e.s.,Grants,Standard grant,0.008656291
KEN,Kenya,Africa,Italy,Earmarked fiscal flows to NGOs & religious organisations,2017,Renewables,Multiple renewables,Multiple renewables,Grants,Standard grant,0.006875926
KEN,Kenya,Africa,Germany,German Investment and Development Company,2019,Renewables,Solar energy,On-grid Solar photovoltaic,Debt,Standard loan,5.84225
KEN,Kenya,Africa,EU Institutions,European Investment Bank,2018,Renewables,Solar energy,On-grid Solar photovoltaic,Debt,Standard loan,3.748443126
KEN,Kenya,Africa,Italy,"Public universities, research institutes and Italian red cross",2018,Renewables,Multiple renewables,Multiple renewables,Grants,Standard grant,0.014806211
KEN,Kenya,Africa,United Kingdom,Department for International Development,2016,Renewables,Multiple renewables,Multiple renewables,Grants,Standard grant,0.896348287
KEN,Kenya,Africa,United Kingdom,Department for International Development,2017,Renewables,Multiple renewables,Multiple renewables,Grants,Standard grant,1.705323148
KEN,Kenya,Africa,Finland,Ministry of Foreign Affairs,2017,Renewables,Solar energy,On-grid Solar photovoltaic,Grants,Standard grant,0.099166254
KEN,Kenya,Africa,Finland,Ministry of Foreign Affairs,2017,Renewables,Solar energy,On-grid Solar photovoltaic,Grants,Standard grant,0.082815325
KEN,Kenya,Africa,Finland,Ministry of Foreign Affairs,2018,Renewables,Multiple renewables,Multiple renewables,Grants,Standard grant,0.041705095
KEN,Kenya,Africa,Finland,Ministry of Foreign Affairs,2018,Renewables,Multiple renewables,Multiple renewables,Grants,Standard grant,0.07204406
KEN,Kenya,Africa,Finland,Ministry of Foreign Affairs,2019,Renewables,Solar energy,On-grid Solar photovoltaic,Grants,Standard grant,0.00987
KEN,Kenya,Africa,United States,African Development Foundation,2019,Renewables,Solar energy,Off-grid Solar photovoltaic,Grants,Standard grant,0.175
KEN,Kenya,Africa,United States,African Development Foundation,2019,Renewables,Solar energy,Off-grid Solar photovoltaic,Grants,Standard grant,0.1
KEN,Kenya,Africa,United States,African Development Foundation,2019,Renewables,Solar energy,Off-grid Solar photovoltaic,Grants,Standard grant,0.074999
KEN,Kenya,Africa,United States,African Development Foundation,2016,Renewables,Multiple renewables,Multiple renewables,Grants,Standard grant,0.106188578
KEN,Kenya,Africa,United States,African Development Foundation,2016,Renewables,Renewable hydropower,Renewable hydropower,Grants,Standard grant,0.106187516
KEN,Kenya,Africa,United States,African Development Foundation,2016,Renewables,Solar energy,On-grid Solar photovoltaic,Grants,Standard grant,0.106188578
KEN,Kenya,Africa,Belgium,Directorate General for Co-operation and Development,2016,Renewables,Wind energy,Wind energy n.e.s.,Debt,Concessional loan,14.09612757
KEN,Kenya,Africa,Belgium,Official Federal Service of Foreign Affaires (excl. DGCD),2019,Renewables,Wind energy,Wind energy n.e.s.,Grants,Interest subsidy,0.040613
KEN,Kenya,Africa,International Finance Corporation,International Finance Corporation,2016,Renewables,Wind energy,Wind energy n.e.s.,Mezzanine Finance,Subordinated loan,1.042261624
KEN,Kenya,Africa,International Finance Corporation,International Finance Corporation,2016,Renewables,Solar energy,On-grid Solar photovoltaic,Equity,Common equity,1.367968382
KEN,Kenya,Africa,International Finance Corporation,International Finance Corporation,2016,Renewables,Solar energy,On-grid Solar photovoltaic,Debt,Standard loan,20.84523249
KEN,Kenya,Africa,International Finance Corporation,International Finance Corporation,2016,Renewables,Solar energy,On-grid Solar photovoltaic,Debt,Standard loan,78.16962183
KEN,Kenya,Africa,International Finance Corporation,International Finance Corporation,2016,Renewables,Solar energy,On-grid Solar photovoltaic,Debt,Standard loan,85.98658401
KEN,Kenya,Africa,International Finance Corporation,International Finance Corporation,2016,Renewables,Solar energy,On-grid Solar photovoltaic,Debt,Standard loan,10.42261624
KEN,Kenya,Africa,International Finance Corporation,International Finance Corporation,2016,Renewables,Solar energy,On-grid Solar photovoltaic,Equity,Common equity,1.823957843
KEN,Kenya,Africa,Netherlands,FMO,2018,Renewables,Solar energy,On-grid Solar photovoltaic,Debt,Standard loan,14.32500223
KEN,Kenya,Africa,Netherlands,FMO,2018,Renewables,Solar energy,On-grid Solar photovoltaic,Debt,Standard loan,14.32500223
KEN,Kenya,Africa,Netherlands,FMO,2017,Renewables,Solar energy,Off-grid Solar photovoltaic,Debt,Standard loan,5.759973827
KEN,Kenya,Africa,Netherlands,FMO,2018,Renewables,Solar energy,Off-grid Solar photovoltaic,Debt,Standard loan,10.38977667
KEN,Kenya,Africa,Netherlands,FMO,2019,Renewables,Bioenergy,Biogas,Debt,Standard loan,1.0
KEN,Kenya,Africa,Netherlands,FMO,2020,Renewables,Solar energy,Off-grid Solar photovoltaic,Debt,Standard loan,0.007720274
KEN,Kenya,Africa,United States,Trade and Development Agency,2016,Renewables,Geothermal energy,Geothermal energy,Grants,Standard grant,0.983517547
KEN,Kenya,Africa,United States,Trade and Development Agency,2016,Renewables,Solar energy,On-grid Solar photovoltaic,Grants,Standard grant,1.059762008
KEN,Kenya,Africa,United States,Trade and Development Agency,2016,Renewables,Solar energy,On-grid Solar photovoltaic,Grants,Standard grant,1.048081264
KEN,Kenya,Africa,United States,Trade and Development Agency,2017,Renewables,Geothermal energy,Geothermal energy,Grants,Standard grant,0.50811638
KEN,Kenya,Africa,United States,Trade and Development Agency,2017,Renewables,Multiple renewables,Multiple renewables,Grants,Standard grant,1.287811845
KEN,Kenya,Africa,United States,Trade and Development Agency,2017,Renewables,Renewable hydropower,Renewable hydropower,Grants,Standard grant,0.935132174
KEN,Kenya,Africa,United States,Trade and Development Agency,2017,Renewables,Solar energy,On-grid Solar photovoltaic,Grants,Standard grant,0.29848059
KEN,Kenya,Africa,United States,Trade and Development Agency,2017,Renewables,Solar energy,On-grid Solar photovoltaic,Grants,Standard grant,1.149989837
KEN,Kenya,Africa,United States,U.S. International Development Finance Corporation,2019,Renewables,Solar energy,On-grid Solar photovoltaic,Debt,Standard loan,20.0
KEN,Kenya,Africa,EU Institutions,European Investment Bank,2017,Renewables,Wind energy,Wind energy n.e.s.,Debt,Concessional loan,13.47151583
KEN,Kenya,Africa,EU Institutions,European Investment Bank,2019,Renewables,Solar energy,On-grid Solar photovoltaic,Debt,Standard loan,25.348707
KEN,Kenya,Africa,EU Institutions,European Investment Bank,2019,Renewables,Solar energy,On-grid Solar photovoltaic,Debt,Standard loan,25.348707
KEN,Kenya,Africa,United States,U.S. International Development Finance Corporation,2018,Renewables,Wind energy,Onshore wind energy,Guarantees and Other,Guarantees/insurance,50.89257899
KEN,Kenya,Africa,United States,U.S. International Development Finance Corporation,2020,Renewables,Solar energy,Off-grid Solar photovoltaic,Debt,Standard loan,19.77261688
KEN,Kenya,Africa,United States,U.S. International Development Finance Corporation,2019,Renewables,Solar energy,Off-grid Solar photovoltaic,Guarantees and Other,Guarantees/insurance,4.5
KEN,Kenya,Africa,EU Institutions,European Development Fund,2019,Renewables,Multiple renewables,Multiple renewables,Grants,Standard grant,17.911116
KEN,Kenya,Africa,Ireland,Department of Foreign Affairs,2019,Renewables,Multiple renewables,Multiple renewables,Grants,Standard grant,0.012731
KEN,Kenya,Africa,Ireland,Department of Foreign Affairs,2019,Renewables,Multiple renewables,Multiple renewables,Grants,Standard grant,0.012241
KEN,Kenya,Africa,France,"Ministry of Economy, Finance and Industry",2016,Renewables,Solar energy,On-grid Solar photovoltaic,Grants,Standard grant,0.402492362
KEN,Kenya,Africa,France,"Ministry of Economy, Finance and Industry",2017,Renewables,Bioenergy,Bioenergy n.e.s.,Grants,Standard grant,0.966651997
KEN,Kenya,Africa,France,French Development Agency,2019,Renewables,Solar energy,On-grid Solar photovoltaic,Debt,Standard loan,2.685167964
KEN,Kenya,Africa,France,French Development Agency,2019,Renewables,Multiple renewables,Multiple renewables,Grants,Standard grant,1.003739591
KEN,Kenya,Africa,France,French Development Agency,2019,Renewables,Multiple renewables,Multiple renewables,Grants,Standard grant,0.054484499
KEN,Kenya,Africa,France,French Development Agency,2019,Renewables,Multiple renewables,Multiple renewables,Grants,Standard grant,0.317338032
KEN,Kenya,Africa,France,French Development Agency,2019,Renewables,Multiple renewables,Multiple renewables,Grants,Standard grant,0.126121526
KEN,Kenya,Africa,France,French Development Agency,2019,Renewables,Multiple renewables,Multiple renewables,Grants,Standard grant,0.016273745
KEN,Kenya,Africa,France,French Development Agency,2018,Renewables,Solar energy,On-grid Solar photovoltaic,Debt,Standard loan,6.061373531
KEN,Kenya,Africa,France,French Development Agency,2018,Renewables,Solar energy,On-grid Solar photovoltaic,Debt,Standard loan,6.061373531
KEN,Kenya,Africa,Spain,Compañía Española de Financiación del Desarrollo,2019,Renewables,Solar energy,On-grid Solar photovoltaic,Debt,Standard loan,0.515
KEN,Kenya,Africa,Spain,Compañía Española de Financiación del Desarrollo,2019,Renewables,Solar energy,On-grid Solar photovoltaic,Debt,Standard loan,0.515
KEN,Kenya,Africa,Italy,Local administration,2017,Renewables,Multiple renewables,Multiple renewables,Grants,Standard grant,0.022779978
KEN,Kenya,Africa,Italy,Local administration,2018,Renewables,Multiple renewables,Multiple renewables,Grants,Standard grant,0.022547471
KEN,Kenya,Africa,International Finance Corporation,International Finance Corporation,2017,Renewables,Wind energy,Wind energy n.e.s.,Mezzanine Finance,Subordinated loan,0.35848761
KEN,Kenya,Africa,Austria,"Provincial governments, local communities",2020,Renewables,Solar energy,Off-grid Solar photovoltaic,Grants,Standard grant,0.014697207
KEN,Kenya,Africa,Italy,Local administration,2019,Renewables,Multiple renewables,Multiple renewables,Grants,Standard grant,0.008396
KEN,Kenya,Africa,Japan,Japanese International Co-operation Agency,2016,Renewables,Geothermal energy,Geothermal energy,Debt,Concessional loan,420.0731191
KEN,Kenya,Africa,Japan,Japanese International Co-operation Agency,2018,Renewables,Geothermal energy,Geothermal energy,Debt,Concessional loan,92.9540813
KEN,Kenya,Africa,Norway,Norwegian Agency for Development Co-operation,2017,Renewables,Renewable hydropower,Renewable hydropower,Grants,Standard grant,0.206017489
KEN,Kenya,Africa,Norway,Norwegian Agency for Development Co-operation,2017,Renewables,Solar energy,On-grid Solar photovoltaic,Grants,Standard grant,0.603419209
KEN,Kenya,Africa,Norway,Norwegian Agency for Development Co-operation,2017,Renewables,Solar energy,On-grid Solar photovoltaic,Grants,Standard grant,0.114348021
KEN,Kenya,Africa,Norway,Norwegian Agency for Development Co-operation,2018,Renewables,Bioenergy,Bioenergy n.e.s.,Grants,Standard grant,1.697356291
KEN,Kenya,Africa,Italy,"Public universities, research institutes and Italian red cross",2016,Renewables,Geothermal energy,Geothermal energy,Grants,Standard grant,0.036876145
KEN,Kenya,Africa,Germany,Federal State of Baden-Württemberg,2018,Renewables,Solar energy,On-grid Solar photovoltaic,Grants,Standard grant,0.022021571
KEN,Kenya,Africa,Norway,NORFUND,2019,Renewables,Renewable hydropower,Renewable hydropower,Equity,Common equity,20.874457
KEN,Kenya,Africa,Norway,NORFUND,2019,Renewables,Renewable hydropower,Renewable hydropower,Equity,Common equity,0.193869
KEN,Kenya,Africa,Norway,NORFUND,2019,Renewables,Renewable hydropower,Renewable hydropower,Mezzanine Finance,Other hybrid instruments,0.197497
KEN,Kenya,Africa,Canada,Global Affairs Canada,2019,Renewables,Renewable hydropower,Renewable hydropower,Grants,Standard grant,0.002261
KEN,Kenya,Africa,Canada,Global Affairs Canada,2019,Renewables,Geothermal energy,Geothermal energy,Grants,Standard grant,0.003956
KEN,Kenya,Africa,Canada,Global Affairs Canada,2019,Renewables,Bioenergy,Bioenergy n.e.s.,Grants,Standard grant,0.00113
KEN,Kenya,Africa,Canada,Global Affairs Canada,2019,Renewables,Solar energy,On-grid Solar photovoltaic,Grants,Standard grant,0.009608
KEN,Kenya,Africa,International Development Association,IDA,2016,Renewables,Geothermal energy,Geothermal energy,Debt,Concessional loan,25.51456456
KEN,Kenya,Africa,International Development Association,IDA,2017,Renewables,Solar energy,On-grid Solar photovoltaic,Debt,Concessional loan,76.81877357
KEN,Kenya,Africa,International Development Association,IDA,2017,Renewables,Multiple renewables,Multiple renewables,Debt,Concessional loan,33.80026037
KEN,Kenya,Africa,International Development Association,IDA,2017,Renewables,Bioenergy,Bioenergy n.e.s.,Debt,Concessional loan,10.7546283
KEN,Kenya,Africa,International Development Association,IDA,2017,Renewables,Multiple renewables,Multiple renewables,Debt,Concessional loan,2.048500629
KEN,Kenya,Africa,Climate Investment Funds,Clean Technology Fund,2016,Renewables,Geothermal energy,Geothermal energy,Debt,Concessional loan,30.90305716
KEN,Kenya,Africa,Climate Investment Funds,Clean Technology Fund,2016,Renewables,Geothermal energy,Geothermal energy,Grants,Standard grant,0.364791569
KEN,Kenya,Africa,France,Proparco,2018,Renewables,Solar energy,On-grid Solar photovoltaic,Debt,Concessional loan,3.311677928
KEN,Kenya,Africa,France,Proparco,2018,Renewables,Solar energy,On-grid Solar photovoltaic,Debt,Concessional loan,3.311677928
KEN,Kenya,Africa,United Kingdom,Miscellaneous,2016,Renewables,Multiple renewables,Multiple renewables,Grants,Standard grant,0.158352972
KEN,Kenya,Africa,United Kingdom,Miscellaneous,2017,Renewables,Multiple renewables,Multiple renewables,Grants,Standard grant,0.254026631
KEN,Kenya,Africa,United Kingdom,Miscellaneous,2016,Renewables,Multiple renewables,Multiple renewables,Grants,Standard grant,0.312274963
KEN,Kenya,Africa,United Kingdom,Miscellaneous,2017,Renewables,Multiple renewables,Multiple renewables,Grants,Standard grant,0.135836307
KEN,Kenya,Africa,United Kingdom,Miscellaneous,2017,Renewables,Multiple renewables,Multiple renewables,Grants,Standard grant,0.029468947
KEN,Kenya,Africa,Climate Investment Funds,Strategic Climate Fund - SREP,2018,Renewables,Solar energy,On-grid Solar photovoltaic,Debt,Concessional loan,11.3794012
KEN,Kenya,Africa,Sweden,Swedish International Development Authority,2017,Renewables,Solar energy,On-grid Solar photovoltaic,Grants,Standard grant,1.03395949
KEN,Kenya,Africa,Sweden,Swedish International Development Authority,2017,Renewables,Multiple renewables,Multiple renewables,Grants,Standard grant,5.55892258
KEN,Kenya,Africa,Germany,Federal State of Baden-Württemberg,2017,Renewables,Solar energy,On-grid Solar photovoltaic,Grants,Standard grant,0.011340323
LSO,Lesotho,Africa,Japan,Japanese International Co-operation Agency,2020,Renewables,Multiple renewables,Multiple renewables,Grants,Standard grant,0.000801159
LSO,Lesotho,Africa,Japan,Japanese International Co-operation Agency,2019,Renewables,Multiple renewables,Multiple renewables,Grants,Standard grant,0.021722
LSO,Lesotho,Africa,China,Ex-Im Bank of China,2020,Renewables,Solar energy,On-grid Solar photovoltaic,Debt,Standard loan,70.7976633
LSO,Lesotho,Africa,United States,Trade and Development Agency,2019,Renewables,Solar energy,On-grid Solar photovoltaic,Grants,Standard grant,0.6
LSO,Lesotho,Africa,UNDP,UNDP,2016,Renewables,Multiple renewables,Multiple renewables,Grants,Standard grant,0.003103855
LSO,Lesotho,Africa,Norway,NORFUND,2018,Renewables,Solar energy,On-grid Solar photovoltaic,Equity,Common equity,0.78136584
LSO,Lesotho,Africa,Norway,NORFUND,2018,Renewables,Solar energy,On-grid Solar photovoltaic,Grants,Standard grant,0.055521491
LSO,Lesotho,Africa,International Development Association,IDA,2020,Renewables,Solar energy,On-grid Solar photovoltaic,Debt,Concessional loan,4.285295913
LSO,Lesotho,Africa,International Development Association,IDA,2020,Renewables,Renewable hydropower,Renewable hydropower,Debt,Concessional loan,1.558289423
